industry_code,industry_name,stock_code,company_name,stock_exchange,short_name
BK0433,农牧饲渔,002124,天邦食品股份有限公司,sz,天邦股份
BK0433,农牧饲渔,002385,北京大北农科技集团股份有限公司,sz,大北农
BK0433,农牧饲渔,300189,海南神农科技股份有限公司,sz,神农科技
BK0433,农牧饲渔,002714,牧原食品股份有限公司,sz,牧原股份
BK0433,农牧饲渔,600438,通威股份有限公司,sh,通威股份
BK0424,水泥建材,300117,北京嘉寓门窗幕墙股份有限公司,sz,嘉寓股份
BK0424,水泥建材,600496,长江精工钢结构(集团)股份有限公司,sh,精工钢构
BK0424,水泥建材,600477,杭萧钢构股份有限公司,sh,杭萧钢构
BK0424,水泥建材,600970,中国中材国际工程股份有限公司,sh,中材国际
BK0424,水泥建材,000401,唐山冀东水泥股份有限公司,sz,冀东水泥
BK0424,水泥建材,002785,厦门万里石股份有限公司,sz,万里石
BK0424,水泥建材,002641,永高股份有限公司,sz,永高股份
BK0424,水泥建材,002205,新疆国统管道股份有限公司,sz,国统股份
BK0424,水泥建材,000023,深圳市天地(集团)股份有限公司,sz,深天地Ａ
BK0424,水泥建材,600881,吉林亚泰(集团)股份有限公司,sh,亚泰集团
BK0424,水泥建材,002742,重庆三圣实业股份有限公司,sz,三圣股份
BK0424,水泥建材,002302,中建西部建设股份有限公司,sz,西部建设
BK0424,水泥建材,002743,安徽富煌钢构股份有限公司,sz,富煌钢构
BK0424,水泥建材,603616,北京韩建河山管业股份有限公司,sh,韩建河山
BK0424,水泥建材,600883,云南博闻科技实业股份有限公司,sh,博闻科技
BK0424,水泥建材,002988,广东豪美新材股份有限公司,sz,豪美新材
BK0424,水泥建材,002333,苏州罗普斯金铝业股份有限公司,sz,ST罗普
BK0424,水泥建材,600553,河北太行水泥股份有限公司,sh,太行水泥
BK0424,水泥建材,900933,华新水泥股份有限公司,sh,华新Ｂ股
BK0424,水泥建材,002323,山东雅博科技股份有限公司,sz,*ST雅博
BK0424,水泥建材,600724,宁波富达股份有限公司,sh,宁波富达
BK0424,水泥建材,600678,四川金顶(集团)股份有限公司,sh,四川金顶
BK0424,水泥建材,000619,芜湖海螺型材科技股份有限公司,sz,海螺型材
BK0424,水泥建材,002541,安徽鸿路钢结构(集团)股份有限公司,sz,鸿路钢构
BK0424,水泥建材,600668,浙江尖峰集团股份有限公司,sh,尖峰集团
BK0424,水泥建材,002372,浙江伟星新型建材股份有限公司,sz,伟星新材
BK0424,水泥建材,000935,四川双马水泥股份有限公司,sz,四川双马
BK0424,水泥建材,002671,山东龙泉管道工程股份有限公司,sz,龙泉股份
BK0424,水泥建材,600321,正源控股股份有限公司,sh,正源股份
BK0424,水泥建材,000789,江西万年青水泥股份有限公司,sz,万年青
BK0424,水泥建材,300198,福建纳川管材科技股份有限公司,sz,纳川股份
BK0424,水泥建材,002457,宁夏青龙管业集团股份有限公司,sz,青龙管业
BK0424,水泥建材,600802,福建水泥股份有限公司,sh,福建水泥
BK0424,水泥建材,600449,宁夏建材集团股份有限公司,sh,宁夏建材
BK0424,水泥建材,601992,北京金隅集团股份有限公司,sh,金隅集团
BK0424,水泥建材,600326,西藏天路股份有限公司,sh,西藏天路
BK0424,水泥建材,002233,广东塔牌集团股份有限公司,sz,塔牌集团
BK0424,水泥建材,600425,新疆青松建材化工(集团)股份有限公司,sh,青松建化
BK0424,水泥建材,002596,海南瑞泽新型建材股份有限公司,sz,海南瑞泽
BK0424,水泥建材,300715,江苏凯伦建材股份有限公司,sz,凯伦股份
BK0424,水泥建材,000672,甘肃上峰水泥股份有限公司,sz,上峰水泥
BK0424,水泥建材,600720,甘肃祁连山水泥集团股份有限公司,sh,祁连山
BK0424,水泥建材,000877,新疆天山水泥股份有限公司,sz,天山股份
BK0424,水泥建材,600801,华新水泥股份有限公司,sh,华新水泥
BK0424,水泥建材,002271,北京东方雨虹防水技术股份有限公司,sz,东方雨虹
BK0424,水泥建材,000786,北新集团建材股份有限公司,sz,北新建材
BK0424,水泥建材,300737,科顺防水科技股份有限公司,sz,科顺股份
BK0424,水泥建材,600585,安徽海螺水泥股份有限公司,sh,海螺水泥
BK0546,玻璃陶瓷,601865,福莱特玻璃集团股份有限公司,sh,福莱特
BK0546,玻璃陶瓷,300093,广东金刚玻璃科技股份有限公司,sz,金刚玻璃
BK0546,玻璃陶瓷,600207,河南安彩高科股份有限公司,sh,安彩高科
BK0546,玻璃陶瓷,603021,山东华鹏玻璃股份有限公司,sh,山东华鹏
BK0546,玻璃陶瓷,002571,安徽德力日用玻璃股份有限公司,sz,德力股份
BK0546,玻璃陶瓷,002088,山东鲁阳节能材料股份有限公司,sz,鲁阳节能
BK0546,玻璃陶瓷,603268,广东松发陶瓷股份有限公司,sh,松发股份
BK0546,玻璃陶瓷,900918,上海耀皮玻璃集团股份有限公司,sh,耀皮Ｂ股
BK0546,玻璃陶瓷,003012,广东东鹏控股股份有限公司,sz,东鹏控股
BK0546,玻璃陶瓷,600819,上海耀皮玻璃集团股份有限公司,sh,耀皮玻璃
BK0546,玻璃陶瓷,200012,中国南玻集团股份有限公司,sz,南  玻Ｂ
BK0546,玻璃陶瓷,603578,浙江三星新材股份有限公司,sh,三星新材
BK0546,玻璃陶瓷,002162,上海悦心健康集团股份有限公司,sz,悦心健康
BK0546,玻璃陶瓷,300089,广东文化长城集团股份有限公司,sz,文化长城
BK0546,玻璃陶瓷,603838,广东四通集团股份有限公司,sh,四通股份
BK0546,玻璃陶瓷,300395,湖北菲利华石英玻璃股份有限公司,sz,菲利华
BK0546,玻璃陶瓷,603256,宏和电子材料科技股份有限公司,sh,宏和科技
BK0546,玻璃陶瓷,600876,洛阳玻璃股份有限公司,sh,洛阳玻璃
BK0546,玻璃陶瓷,605006,山东玻纤集团股份有限公司,sh,山东玻纤
BK0546,玻璃陶瓷,002201,江苏九鼎新材料股份有限公司,sz,九鼎新材
BK0546,玻璃陶瓷,600176,中国巨石股份有限公司,sh,中国巨石
BK0546,玻璃陶瓷,300160,江苏秀强玻璃工艺股份有限公司,sz,秀强股份
BK0546,玻璃陶瓷,002623,常州亚玛顿股份有限公司,sz,亚玛顿
BK0546,玻璃陶瓷,600529,山东省药用玻璃股份有限公司,sh,山东药玻
BK0546,玻璃陶瓷,002918,蒙娜丽莎集团股份有限公司,sz,蒙娜丽莎
BK0546,玻璃陶瓷,000012,中国南玻集团股份有限公司,sz,南  玻Ａ
BK0546,玻璃陶瓷,601636,株洲旗滨集团股份有限公司,sh,旗滨集团
BK0546,玻璃陶瓷,002163,海控南海发展股份有限公司,sz,海南发展
BK0546,玻璃陶瓷,002080,中材科技股份有限公司,sz,中材科技
BK0546,玻璃陶瓷,600660,福耀玻璃工业集团股份有限公司,sh,福耀玻璃
BK0457,输配电气,300713,深圳市英可瑞科技股份有限公司,sz,英可瑞
BK0457,输配电气,002212,南洋天融信科技集团股份有限公司,sz,南洋股份
BK0457,输配电气,300140,中节能环保装备股份有限公司,sz,中环装备
BK0457,输配电气,603829,江苏洛凯机电股份有限公司,sh,洛凯股份
BK0457,输配电气,601877,浙江正泰电器股份有限公司,sh,正泰电器
BK0457,输配电气,600973,宝胜科技创新股份有限公司,sh,宝胜股份
BK0457,输配电气,300690,山东双一科技股份有限公司,sz,双一科技
BK0457,输配电气,002576,江苏通达动力科技股份有限公司,sz,通达动力
BK0457,输配电气,300153,上海科泰电源股份有限公司,sz,科泰电源
BK0457,输配电气,600525,长园集团股份有限公司,sh,长园集团
BK0457,输配电气,300490,华自科技股份有限公司,sz,华自科技
BK0457,输配电气,002309,江苏中利集团股份有限公司,sz,中利集团
BK0457,输配电气,002441,众业达电气股份有限公司,sz,众业达
BK0457,输配电气,603703,浙江盛洋科技股份有限公司,sh,盛洋科技
BK0457,输配电气,002606,大连电瓷集团股份有限公司,sz,大连电瓷
BK0457,输配电气,300356,光一科技股份有限公司,sz,光一科技
BK0457,输配电气,000806,北海银河生物产业投资股份有限公司,sz,*ST银河
BK0457,输配电气,002184,上海海得控制系统股份有限公司,sz,海得控制
BK0457,输配电气,002227,深圳奥特迅电力设备股份有限公司,sz,奥 特 迅
BK0457,输配电气,600580,卧龙电气驱动集团股份有限公司,sh,卧龙电驱
BK0457,输配电气,002546,南京新联电子股份有限公司,sz,新联电子
BK0457,输配电气,002499,科林环保装备股份有限公司,sz,*ST科林
BK0457,输配电气,600379,陕西宝光真空电器股份有限公司,sh,宝光股份
BK0457,输配电气,002564,苏州天沃科技股份有限公司,sz,天沃科技
BK0457,输配电气,603861,广州白云电器设备股份有限公司,sh,白云电器
BK0457,输配电气,603016,无锡新宏泰电器科技股份有限公司,sh,新宏泰
BK0457,输配电气,600112,贵州长征天成控股股份有限公司,sh,ST天成
BK0457,输配电气,002346,上海柘中集团股份有限公司,sz,柘中股份
BK0457,输配电气,002927,贵州泰永长征技术股份有限公司,sz,泰永长征
BK0457,输配电气,605066,浙江天正电气股份有限公司,sh,天正电气
BK0457,输配电气,601558,华锐风电科技(集团)股份有限公司,sh,退市锐电
BK0457,输配电气,300372,丹东欣泰电气股份有限公司,sz,欣泰退
BK0457,输配电气,603556,杭州海兴电力科技股份有限公司,sh,海兴电力
BK0457,输配电气,002922,伊戈尔电气股份有限公司,sz,伊戈尔
BK0457,输配电气,603897,浙江长城电工科技股份有限公司,sh,长城科技
BK0457,输配电气,002692,远程电缆股份有限公司,sz,ST远程
BK0457,输配电气,603577,青岛汇金通电力设备股份有限公司,sh,汇金通
BK0457,输配电气,002452,湖南长高高压开关集团股份公司,sz,长高集团
BK0457,输配电气,002882,金龙羽集团股份有限公司,sz,金龙羽
BK0457,输配电气,002112,三变科技股份有限公司,sz,三变科技
BK0457,输配电气,002350,北京科锐配电自动化股份有限公司,sz,北京科锐
BK0457,输配电气,600192,兰州长城电工股份有限公司,sh,长城电工
BK0457,输配电气,603583,浙江捷昌线性驱动科技股份有限公司,sh,捷昌驱动
BK0457,输配电气,002622,融钰集团股份有限公司,sz,融钰集团
BK0457,输配电气,002580,山东圣阳电源股份有限公司,sz,圣阳股份
BK0457,输配电气,600290,华仪电气股份有限公司,sh,*ST华仪
BK0457,输配电气,603333,尚纬股份有限公司,sh,尚纬股份
BK0457,输配电气,600550,保定天威保变电气股份有限公司,sh,保变电气
BK0457,输配电气,601126,北京四方继保自动化股份有限公司,sh,四方股份
BK0457,输配电气,603618,杭州电缆股份有限公司,sh,杭电股份
BK0457,输配电气,000533,广东顺钠电气股份有限公司,sz,顺钠股份
BK0457,输配电气,605222,上海起帆电缆股份有限公司,sh,起帆电缆
BK0457,输配电气,600468,天津百利特精电气股份有限公司,sh,百利电气
BK0457,输配电气,002879,长缆电工科技股份有限公司,sz,长缆科技
BK0457,输配电气,601311,骆驼集团股份有限公司,sh,骆驼股份
BK0457,输配电气,603050,石家庄科林电气股份有限公司,sh,科林电气
BK0457,输配电气,600312,河南平高电气股份有限公司,sh,平高电气
BK0457,输配电气,002451,上海摩恩电气股份有限公司,sz,摩恩电气
BK0457,输配电气,300286,安科瑞电气股份有限公司,sz,安科瑞
BK0457,输配电气,002533,金杯电工股份有限公司,sz,金杯电工
BK0457,输配电气,002300,福建南平太阳电缆股份有限公司,sz,太阳电缆
BK0457,输配电气,603507,江苏振江新能源装备股份有限公司,sh,振江股份
BK0457,输配电气,300444,北京双杰电气股份有限公司,sz,双杰电气
BK0457,输配电气,603530,江苏神马电力股份有限公司,sh,神马电力
BK0457,输配电气,601616,上海广电电气(集团)股份有限公司,sh,广电电气
BK0457,输配电气,300670,江苏大烨智能电气股份有限公司,sz,大烨智能
BK0457,输配电气,002471,江苏中超控股股份有限公司,sz,中超控股
BK0457,输配电气,600590,泰豪科技股份有限公司,sh,泰豪科技
BK0457,输配电气,002358,河南森源电气股份有限公司,sz,森源电气
BK0457,输配电气,002256,深圳市兆新能源股份有限公司,sz,*ST兆新
BK0457,输配电气,000585,东北电气发展股份有限公司,sz,*ST东电
BK0457,输配电气,300484,深圳市蓝海华腾技术股份有限公司,sz,蓝海华腾
BK0457,输配电气,300827,上能电气股份有限公司,sz,上能电气
BK0457,输配电气,600869,远东智慧能源股份有限公司,sh,智慧能源
BK0457,输配电气,605288,常州市凯迪电器股份有限公司,sh,凯迪股份
BK0457,输配电气,002851,深圳麦格米特电气股份有限公司,sz,麦格米特
BK0457,输配电气,601700,常熟风范电力设备股份有限公司,sh,风范股份
BK0457,输配电气,002498,青岛汉缆股份有限公司,sz,汉缆股份
BK0457,输配电气,600268,国电南京自动化股份有限公司,sh,国电南自
BK0457,输配电气,603105,浙江芯能光伏科技股份有限公司,sh,芯能科技
BK0457,输配电气,002335,科华恒盛股份有限公司,sz,科华恒盛
BK0457,输配电气,300510,吉林省金冠电气股份有限公司,sz,金冠股份
BK0457,输配电气,002706,上海良信电器股份有限公司,sz,良信电器
BK0457,输配电气,600517,国网英大股份有限公司,sh,国网英大
BK0457,输配电气,300215,苏州电器科学研究院股份有限公司,sz,电科院
BK0457,输配电气,300447,南京全信传输科技股份有限公司,sz,全信股份
BK0457,输配电气,603195,公牛集团股份有限公司,sh,公牛集团
BK0457,输配电气,002364,杭州中恒电气股份有限公司,sz,中恒电气
BK0457,输配电气,000400,许继电气股份有限公司,sz,许继电气
BK0457,输配电气,601179,中国西电电气股份有限公司,sh,中国西电
BK0457,输配电气,002334,深圳市英威腾电气股份有限公司,sz,英威腾
BK0457,输配电气,300265,江苏通光电子线缆股份有限公司,sz,通光线缆
BK0457,输配电气,600875,东方电气股份有限公司,sh,东方电气
BK0457,输配电气,002518,深圳科士达科技股份有限公司,sz,科士达
BK0457,输配电气,002169,广州智光电气股份有限公司,sz,智光电气
BK0457,输配电气,300423,昇辉智能科技股份有限公司,sz,昇辉科技
BK0457,输配电气,300040,哈尔滨九洲集团股份有限公司,sz,九洲集团
BK0457,输配电气,300477,北京合纵科技股份有限公司,sz,合纵科技
BK0457,输配电气,300491,石家庄通合电子科技股份有限公司,sz,通合科技
BK0457,输配电气,002276,浙江万马股份有限公司,sz,万马股份
BK0457,输配电气,600406,国电南瑞科技股份有限公司,sh,国电南瑞
BK0457,输配电气,603063,深圳市禾望电气股份有限公司,sh,禾望电气
BK0457,输配电气,601727,上海电气集团股份有限公司,sh,上海电气
BK0457,输配电气,601016,中节能风力发电股份有限公司,sh,节能风电
BK0457,输配电气,300141,苏州工业园区和顺电气股份有限公司,sz,和顺电气
BK0457,输配电气,300018,武汉中元华电科技股份有限公司,sz,中元股份
BK0457,输配电气,002560,河南通达电缆股份有限公司,sz,通达股份
BK0457,输配电气,603606,宁波东方电缆股份有限公司,sh,东方电缆
BK0457,输配电气,002617,露笑科技股份有限公司,sz,露笑科技
BK0457,输配电气,300208,青岛中资中程集团股份有限公司,sz,青岛中程
BK0457,输配电气,300001,青岛特锐德电气股份有限公司,sz,特锐德
BK0457,输配电气,300569,青岛天能重工股份有限公司,sz,天能重工
BK0457,输配电气,300443,金雷科技股份公司,sz,金雷股份
BK0457,输配电气,688330,上海宏力达信息技术股份有限公司,sh,宏力达
BK0457,输配电气,300274,阳光电源股份有限公司,sz,阳光电源
BK0457,输配电气,300129,上海泰胜风能装备股份有限公司,sz,泰胜风能
BK0457,输配电气,300427,红相股份有限公司,sz,红相股份
BK0457,输配电气,300118,东方日升新能源股份有限公司,sz,东方日升
BK0457,输配电气,300222,科大智能科技股份有限公司,sz,科大智能
BK0457,输配电气,002531,天顺风能(苏州)股份有限公司,sz,天顺风能
BK0457,输配电气,300062,中能电气股份有限公司,sz,中能电气
BK0457,输配电气,600089,特变电工股份有限公司,sh,特变电工
BK0457,输配电气,300376,易事特集团股份有限公司,sz,易事特
BK0457,输配电气,002028,思源电气股份有限公司,sz,思源电气
BK0457,输配电气,002202,新疆金风科技股份有限公司,sz,金风科技
BK0731,化肥行业,000830,鲁西化工集团股份有限公司,sz,鲁西化工
BK0731,化肥行业,600727,山东鲁北化工股份有限公司,sh,鲁北化工
BK0731,化肥行业,600078,江苏澄星磷化工股份有限公司,sh,澄星股份
BK0731,化肥行业,600227,贵州圣济堂医药产业股份有限公司,sh,圣济堂
BK0731,化肥行业,000422,湖北宜化化工股份有限公司,sz,ST宜化
BK0731,化肥行业,600470,安徽六国化工股份有限公司,sh,*ST六化
BK0731,化肥行业,000953,广西河池化工股份有限公司,sz,*ST河化
BK0731,化肥行业,600423,柳州化工股份有限公司,sh,ST柳化
BK0731,化肥行业,600426,山东华鲁恒升化工股份有限公司,sh,华鲁恒升
BK0731,化肥行业,000893,亚钾国际投资(广州)股份有限公司,sz,亚钾国际
BK0731,化肥行业,000912,四川泸天化股份有限公司,sz,泸天化
BK0731,化肥行业,600691,阳煤化工股份有限公司,sh,阳煤化工
BK0731,化肥行业,600096,云南云天化股份有限公司,sh,云天化
BK0731,化肥行业,002999,广东天禾农资股份有限公司,sz,天禾股份
BK0731,化肥行业,002588,史丹利农业集团股份有限公司,sz,史丹利
BK0731,化肥行业,000731,四川美丰化工股份有限公司,sz,四川美丰
BK0731,化肥行业,000902,新洋丰农业科技股份有限公司,sz,新洋丰
BK0731,化肥行业,002538,安徽省司尔特肥业股份有限公司,sz,司尔特
BK0731,化肥行业,002274,江苏华昌化工股份有限公司,sz,华昌化工
BK0731,化肥行业,000408,藏格控股股份有限公司,sz,*ST藏格
BK0731,化肥行业,002470,金正大生态工程集团股份有限公司,sz,*ST金正
BK0731,化肥行业,002545,青岛东方铁塔股份有限公司,sz,东方铁塔
BK0731,化肥行业,002539,成都云图控股股份有限公司,sz,云图控股
BK0731,化肥行业,002170,深圳市芭田生态工程股份有限公司,sz,芭田股份
BK0739,金属制品,002443,浙江金洲管道科技股份有限公司,sz,金洲管道
BK0739,金属制品,600165,宁夏新日恒力钢丝绳股份有限公司,sh,新日恒力
BK0739,金属制品,605123,无锡派克新材料科技股份有限公司,sh,派克新材
BK0739,金属制品,300489,哈尔滨中飞新技术股份有限公司,sz,中飞股份
BK0739,金属制品,601028,山东玉龙黄金股份有限公司,sh,玉龙股份
BK0739,金属制品,002150,江苏通润装备科技股份有限公司,sz,通润装备
BK0739,金属制品,600558,四川大西洋焊接材料股份有限公司,sh,大西洋
BK0739,金属制品,600615,上海丰华(集团)股份有限公司,sh,丰华股份
BK0739,金属制品,002760,安徽省凤形耐磨材料股份有限公司,sz,凤形股份
BK0739,金属制品,300488,恒锋工具股份有限公司,sz,恒锋工具
BK0739,金属制品,605158,浙江华达新型材料股份有限公司,sh,华达新材
BK0739,金属制品,600992,贵州钢绳股份有限公司,sh,贵绳股份
BK0739,金属制品,600608,上海宽频科技股份有限公司,sh,ST沪科
BK0739,金属制品,000890,江苏法尔胜股份有限公司,sz,*ST胜尔
BK0739,金属制品,000569,攀钢集团江油长城特殊钢有限公司,sz,长城股份
BK0739,金属制品,200055,方大集团股份有限公司,sz,方大Ｂ
BK0739,金属制品,603278,山东大业股份有限公司,sh,大业股份
BK0739,金属制品,002843,湖南泰嘉新材料科技股份有限公司,sz,泰嘉股份
BK0739,金属制品,603992,厦门松霖科技股份有限公司,sh,松霖科技
BK0739,金属制品,002615,浙江哈尔斯真空器皿股份有限公司,sz,哈尔斯
BK0739,金属制品,603937,江苏丽岛新材料股份有限公司,sh,丽岛新材
BK0739,金属制品,603985,江阴市恒润重工股份有限公司,sh,恒润股份
BK0739,金属制品,002976,苏州瑞玛精密工业股份有限公司,sz,瑞玛工业
BK0739,金属制品,603969,天津银龙预应力材料股份有限公司,sh,银龙股份
BK0739,金属制品,002514,苏州宝馨科技实业股份有限公司,sz,宝馨科技
BK0739,金属制品,002752,昇兴集团股份有限公司,sz,昇兴股份
BK0739,金属制品,002418,浙江康盛股份有限公司,sz,*ST康盛
BK0739,金属制品,603040,杭州新坐标科技股份有限公司,sh,新坐标
BK0739,金属制品,002652,苏州扬子江新型材料股份有限公司,sz,扬子新材
BK0739,金属制品,300828,天津锐新昌科技股份有限公司,sz,锐新科技
BK0739,金属制品,688379,杭州华光焊接新材料股份有限公司,sh,华光新材
BK0739,金属制品,603112,山西华翔集团股份有限公司,sh,华翔股份
BK0739,金属制品,300328,东莞宜安科技股份有限公司,sz,宜安科技
BK0739,金属制品,603629,江苏利通电子股份有限公司,sh,利通电子
BK0739,金属制品,603626,昆山科森科技股份有限公司,sh,科森科技
BK0739,金属制品,002487,辽宁大金重工股份有限公司,sz,大金重工
BK0739,金属制品,300345,湖南华民控股集团股份有限公司,sz,华民股份
BK0739,金属制品,002342,巨力索具股份有限公司,sz,巨力索具
BK0739,金属制品,000778,新兴铸管股份有限公司,sz,新兴铸管
BK0739,金属制品,002141,贤丰控股股份有限公司,sz,贤丰控股
BK0739,金属制品,603028,江苏赛福天钢索股份有限公司,sh,赛福天
BK0739,金属制品,300464,广东星徽精密制造股份有限公司,sz,星徽精密
BK0739,金属制品,000969,安泰科技股份有限公司,sz,安泰科技
BK0739,金属制品,603848,广东好太太科技集团股份有限公司,sh,好太太
BK0739,金属制品,002796,苏州市世嘉科技股份有限公司,sz,世嘉科技
BK0739,金属制品,600890,中房置业股份有限公司,sh,中房股份
BK0739,金属制品,002547,苏州春兴精工股份有限公司,sz,春兴精工
BK0739,金属制品,300629,广东新劲刚新材料科技股份有限公司,sz,新劲刚
BK0739,金属制品,688186,张家港广大特材股份有限公司,sh,广大特材
BK0739,金属制品,002965,祥鑫科技股份有限公司,sz,祥鑫科技
BK0739,金属制品,000039,中国国际海运集装箱(集团)股份有限公司,sz,中集集团
BK0739,金属制品,603186,浙江华正新材料股份有限公司,sh,华正新材
BK0739,金属制品,300855,江苏图南合金股份有限公司,sz,图南股份
BK0739,金属制品,600577,铜陵精达特种电磁线股份有限公司,sh,精达股份
BK0739,金属制品,002850,深圳市科达利实业股份有限公司,sz,科达利
BK0739,金属制品,300881,盛德鑫泰新材料股份有限公司,sz,盛德鑫泰
BK0739,金属制品,600114,东睦新材料集团股份有限公司,sh,东睦股份
BK0739,金属制品,300885,扬州海昌新材股份有限公司,sz,海昌新材
BK0739,金属制品,002791,广东坚朗五金制品股份有限公司,sz,坚朗五金
BK0739,金属制品,002426,苏州胜利精密制造科技股份有限公司,sz,*ST胜利
BK0739,金属制品,002444,杭州巨星科技股份有限公司,sz,巨星科技
BK0739,金属制品,688122,西部超导材料科技股份有限公司,sh,西部超导
BK0739,金属制品,300083,广东创世纪智能装备股份有限公司,sz,创世纪
BK0739,金属制品,002384,苏州东山精密制造股份有限公司,sz,东山精密
BK0739,金属制品,002610,江苏爱康科技股份有限公司,sz,爱康科技
BK0739,金属制品,002701,奥瑞金科技股份有限公司,sz,奥瑞金
BK0739,金属制品,300421,江苏力星通用钢球股份有限公司,sz,力星股份
BK0739,金属制品,002132,河南恒星科技股份有限公司,sz,恒星科技
BK0459,电子元件,002185,天水华天科技股份有限公司,sz,华天科技
BK0459,电子元件,300046,湖北台基半导体股份有限公司,sz,台基股份
BK0459,电子元件,600703,三安光电股份有限公司,sh,三安光电
BK0459,电子元件,002222,福建福晶科技股份有限公司,sz,福晶科技
BK0459,电子元件,600363,江西联创光电科技股份有限公司,sh,联创光电
BK0459,电子元件,603005,苏州晶方半导体科技股份有限公司,sh,晶方科技
BK0459,电子元件,600584,江苏长电科技股份有限公司,sh,长电科技
BK0459,电子元件,600151,上海航天汽车机电股份有限公司,sh,航天机电
BK0459,电子元件,300632,厦门光莆电子股份有限公司,sz,光莆股份
BK0459,电子元件,605358,杭州立昂微电子股份有限公司,sh,立昂微
BK0459,电子元件,605111,无锡新洁能股份有限公司,sh,新洁能
BK0459,电子元件,300162,深圳雷曼光电科技股份有限公司,sz,雷曼光电
BK0459,电子元件,002992,深圳市宝明科技股份有限公司,sz,宝明科技
BK0459,电子元件,300068,浙江南都电源动力股份有限公司,sz,南都电源
BK0459,电子元件,603936,博敏电子股份有限公司,sh,博敏电子
BK0459,电子元件,300866,安克创新科技股份有限公司,sz,安克创新
BK0459,电子元件,688256,中科寒武纪科技股份有限公司,sh,寒武纪-U
BK0459,电子元件,603267,北京元六鸿远电子科技股份有限公司,sh,鸿远电子
BK0459,电子元件,300014,惠州亿纬锂能股份有限公司,sz,亿纬锂能
BK0459,电子元件,300811,深圳市铂科新材料股份有限公司,sz,铂科新材
BK0459,电子元件,002387,维信诺科技股份有限公司,sz,维信诺
BK0459,电子元件,300220,武汉金运激光股份有限公司,sz,金运激光
BK0459,电子元件,600152,维科技术股份有限公司,sh,维科技术
BK0459,电子元件,300650,太龙(福建)商业照明股份有限公司,sz,太龙照明
BK0459,电子元件,605118,厦门力鼎光电股份有限公司,sh,力鼎光电
BK0459,电子元件,002841,广州视源电子科技股份有限公司,sz,视源股份
BK0459,电子元件,600355,精伦电子股份有限公司,sh,精伦电子
BK0459,电子元件,600261,浙江阳光照明电器集团股份有限公司,sh,阳光照明
BK0459,电子元件,002138,深圳顺络电子股份有限公司,sz,顺络电子
BK0459,电子元件,300679,电连技术股份有限公司,sz,电连技术
BK0459,电子元件,300752,深圳市隆利科技股份有限公司,sz,隆利科技
BK0459,电子元件,300808,广东久量股份有限公司,sz,久量股份
BK0459,电子元件,300389,深圳市艾比森光电股份有限公司,sz,艾比森
BK0459,电子元件,600237,安徽铜峰电子股份有限公司,sh,铜峰电子
BK0459,电子元件,000727,南京华东电子信息科技股份有限公司,sz,*ST东科
BK0459,电子元件,002189,中光学集团股份有限公司,sz,中光学
BK0459,电子元件,002724,海洋王照明科技股份有限公司,sz,海洋王
BK0459,电子元件,300460,广东惠伦晶体科技股份有限公司,sz,惠伦晶体
BK0459,电子元件,600462,深圳九有股份有限公司,sh,*ST九有
BK0459,电子元件,603773,江西沃格光电股份有限公司,sh,沃格光电
BK0459,电子元件,300625,广东三雄极光照明股份有限公司,sz,三雄极光
BK0459,电子元件,300032,金龙机电股份有限公司,sz,金龙机电
BK0459,电子元件,300701,森霸传感科技股份有限公司,sz,森霸传感
BK0459,电子元件,603327,四川福蓉科技股份公司,sh,福蓉科技
BK0459,电子元件,600651,上海飞乐音响股份有限公司,sh,*ST飞乐
BK0459,电子元件,300684,北京中石伟业科技股份有限公司,sz,中石科技
BK0459,电子元件,002881,美格智能技术股份有限公司,sz,美格智能
BK0459,电子元件,600877,中电科能源股份有限公司,sh,ST电能
BK0459,电子元件,002449,佛山市国星光电股份有限公司,sz,国星光电
BK0459,电子元件,900938,海航科技股份有限公司,sh,海科B
BK0459,电子元件,605058,常州澳弘电子股份有限公司,sh,澳弘电子
BK0459,电子元件,200541,佛山电器照明股份有限公司,sz,粤照明Ｂ
BK0459,电子元件,200413,东旭光电科技股份有限公司,sz,东旭B
BK0459,电子元件,200020,深圳中恒华发股份有限公司,sz,深华发Ｂ
BK0459,电子元件,003015,江苏日久光电股份有限公司,sz,日久光电
BK0459,电子元件,600990,安徽四创电子股份有限公司,sh,四创电子
BK0459,电子元件,603996,中新科技集团股份有限公司,sh,*ST中新
BK0459,电子元件,603228,深圳市景旺电子股份有限公司,sh,景旺电子
BK0459,电子元件,603386,广东骏亚电子科技股份有限公司,sh,广东骏亚
BK0459,电子元件,200725,京东方科技集团股份有限公司,sz,京东方Ｂ
BK0459,电子元件,300689,深圳市澄天伟业科技股份有限公司,sz,澄天伟业
BK0459,电子元件,002806,广东华锋新能源科技股份有限公司,sz,华锋股份
BK0459,电子元件,002902,东莞铭普光磁股份有限公司,sz,铭普光磁
BK0459,电子元件,002684,广东猛狮新能源科技股份有限公司,sz,*ST猛狮
BK0459,电子元件,688018,乐鑫信息科技(上海)股份有限公司,sh,乐鑫科技
BK0459,电子元件,002076,广东雪莱特光电科技股份有限公司,sz,*ST雪莱
BK0459,电子元件,300516,湖北久之洋红外系统股份有限公司,sz,久之洋
BK0459,电子元件,002952,亚世光电股份有限公司,sz,亚世光电
BK0459,电子元件,600666,奥瑞德光电股份有限公司,sh,ST瑞德
